Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,"Walgreens - Seattle, WA #4898",6330 35th Ave SW,,Seattle,WA,98126,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.5454638,-122.3764102,2018/10/31,43398,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Seattle, WA #6389","8500 15th Ave NW, Ste A",,Seattle,WA,98117,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.6906401,-122.3767497,2018/10/31,43400,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Shoreline, WA #9373",17524 Aurora Ave N,,Shoreline,WA,98133,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.756603,-122.345231,2018/10/31,43402,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Issaquah, WA #6357",6300 E Lake Sammamish Pkwy SE,,Issaquah,WA,98029,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.5451579,-122.0377262,2018/10/31,43789,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Kirkland, WA #4156",12405 NE 85th St,,Kirkland,WA,98033,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.67881,-122.17536,2018/10/31,43790,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,KOHLS,3713 116th St NE,11017MARYSVILLE; EV Charging for Kohl's Customers Only - 4 hour Max,Marysville,WA,98271,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.1017303,-122.1826859,2018/10/31,43791,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,"Walgreens - Mercer Island, WA #3733",7707 SE 27th St,,Mercer Island,WA,98040,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.5866676,-122.2340887,2018/10/31,43792,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,City of Renton - Community Center,1715 Maple Valley Hwy,,Renton,WA,98057,,425-430-6600,E,,Public,24 hours daily,,,,,,2,,,,,200-8,47.483427,-122.195728,2017/2/1,43794,2018-07-17 18:01:40 UTC,LG,,,2017/1/12,,,,,J1772,US,,,,Public,,public,,
ELEC,Renton City Hall - Public Access,1055 S Grady Way,,Renton,WA,98057,,425-430-6600,E,,Public,24 hours daily,,,,,,2,,,,,200-9,47.474537,-122.204976,2017/2/1,43796,2018-03-06 01:12:29 UTC,LG,,,2017/1/12,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Renton, WA #7355",3011 NE Sunset Blvd,,Renton,WA,98056,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.5025057,-122.1780214,2018/10/31,43800,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Renton, WA #12497",4105 NE 4th St,,Renton,WA,98059,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.4884945,-122.1642138,2018/10/31,43801,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,CITY OF TACOMA,110 S 10th St,TAC GARAGE DUAL,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.2538094,-122.4374289,2018/10/31,43804,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CITY OF TACOMA,1801 Dock St,GLASS DUAL 1; Across from the museum elevators,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.2459335,-122.4339797,2018/10/31,43806,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Pierce County - Annex Lot,2401 S 35th St,Located near the communication tower on the left side of the Annex entrance.,Tacoma,WA,98409,,253-798-6611,E,,Public,24 hours daily,,,,,,1,,,,,200-9,47.229165,-122.467708,2018/4/3,43808,2018-04-03 18:22:40 UTC,LG,,,2011/12/1,,,,,J1772,US,,,,Public,,public,,
ELEC,Pierce County - City Building,930 Tacoma Ave S,Located in the Jail parking lot on the corner of 9th and Yakima in downtown Tacoma.,Tacoma,WA,98402,,253-798-6611,E,,Public,24 hours daily,,,,,,1,,,,,200-9,47.253668,-122.446141,2018/4/3,43809,2018-04-03 18:22:40 UTC,LG,,,2011/12/1,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Everett, WA #4730",13110 Bothell Everett Hwy,,Everett,WA,98208,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.8789325,-122.2071316,2018/10/31,44138,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Everett, WA #5598",6807 Evergreen Way,,Everett,WA,98203,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.935727,-122.218396,2018/10/31,44139,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Everett, WA #7132",11216 4th Ave W,,Everett,WA,98204,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.8960843,-122.2392104,2018/10/31,44140,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Kent, WA #6304",27112 132nd Ave SE,,Kent,WA,98042,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.358799,-122.164824,2018/10/31,44144,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Lynnwood, WA #6302",16423 Larch Way,,Lynnwood,WA,98037,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.848697,-122.246153,2018/10/31,44146,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,City of Seattle - Central Library,1000 4th Ave,,Seattle,WA,98104,,206-386-4636,E,,Public,24 hours daily,,,,,,3,,,,,200-9,47.606684,-122.332664,2017/7/6,44153,2018-03-06 01:22:07 UTC,LG,,,2011/12/1,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Seattle - Seattle Center,516 Harrison St,Located in the 5th Ave Garage,Seattle,WA,98109,,206-684-7200,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,9,,,,,200-8,47.622085,-122.347124,2017/7/6,44159,2018-10-26 19:12:48 UTC,LG,,,2011/12/1,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,
ELEC,CITY OF TACOMA,2502 South Tyler Street,RAINIERS #1; -,Tacoma,WA,98405,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2391586,-122.4975967,2018/10/31,44168,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SWWA JATC,3001 S 36th St,TRAINING CTR #1; Open to the public,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2269249,-122.4752808,2018/10/31,44169,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,"Walgreens - Lakewood, WA #3514",9505 Bridgeport Way SW,,Lakewood,WA,98499,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.171582,-122.517619,2018/10/31,44170,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Tacoma, WA #4760",12105 Pacific Ave,,Tacoma,WA,98444,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.147143,-122.433631,2018/10/31,44171,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Anacortes, WA #7131",909 17th Street,,Anacortes,WA,98221,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,48.508154,-122.611842,2018/10/31,44265,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Bellevue, WA #3662",647 140th Ave NE,,Bellevue,WA,98005,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.6165569,-122.1537017,2018/10/31,44267,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Bothell, WA #6614",20812 Bothell-Everett Hwy,,Bothell,WA,98201,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.808371,-122.208706,2018/10/31,44269,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Tacoma, WA #7356",3540 N Pearl St,,Tacoma,WA,98407,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.281263,-122.516582,2018/10/31,44503,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Tacoma, WA #9590",5602 Pacific Ave,,Tacoma,WA,98408,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.20619,-122.434402,2018/10/31,44504,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - University Place, WA #3723",7451 Crique Dr W,,University Place,WA,98467,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.2136054,-122.5366188,2018/10/31,44505,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Valley Nissan,1010 S 1st St,,Yakima,WA,98901,,509-453-3125,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-9,46.590246,-120.500687,2018/7/9,44509,2018-07-09 12:13:28 UTC,P,,,2011/11/30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,"Walgreens - Tacoma, WA #3581",8405 Pacific Ave,,Tacoma,WA,98444,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.1809341,-122.4340709,2018/10/31,45009,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Vancouver, WA #11635",6708 NE 63rd St,,Vancouver,WA,98661,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,45.6679357,-122.6039051,2018/10/31,45016,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Vancouver, WA #7226",9714 NE Mill Plain Blvd,,Vancouver,WA,98664,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,45.621549,-122.572604,2018/10/31,45017,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Vancouver, Wa #5816",9812 NE Highway 99,,Vancouver,WA,98665,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,45.692621,-122.657682,2018/10/31,45018,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Kirkland, WA #6258",11607 98th Ave NE,,Kirkland,WA,98034,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.7047402,-122.2108592,2018/10/31,45177,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Lacey, WA #6917",8333 Martin Way East,,Lacey,WA,98516,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.056479,-122.762767,2018/10/31,45179,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,THURSTON COUNTY,2000 Lakeridge Dr SW,"COURTHOUSE 1
COURTHOUSE 2",Olympia,WA,98502,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.029711,-122.911589,2018/10/31,45185,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Shoreline, WA #4759",17518 15th Ave NE,,Shoreline,WA,98155,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.7562357,-122.3134641,2018/10/31,45208,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Snohomish County - Evergreen Fairgrounds,14405 179th Ave SE,,Monroe,WA,98272,,425-388-6619,E,,Public,8am-5pm M-F,,,,,,2,,,,,200-9,47.868914,-121.987449,2018/6/5,45209,2018-06-05 19:29:00 UTC,LG,,,2012/1/20,,,,,J1772,US,,,,Public,,public,,
ELEC,Snohomish County - Willis Tucker Community Park,6705 Puget Park Dr,,Snohomish,WA,98296,,425-388-6619,E,,Public,24 hours daily,,,,,,3,,,,,200-9,47.864699,-122.138672,2018/6/5,45211,2018-06-05 19:29:00 UTC,LG,,,2012/1/20,,,,,J1772,US,,,,Public,,public,,
ELEC,MOUNTLAKE EVCS,6001 236th Street SW,"MLT EVCS #1
MLT EVCS #2
MLT EVCS #3
MLT EVCS #4",Mountlake Terrace,WA,98043,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.785831,-122.314774,2018/10/31,46389,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,OAK HARBOR,1270 SE Dock Street,"DOCK ST #1; Lot located between Pioneer Way and Bayshore Drive
DOCK ST #2; Lot  between Pioneer Way and Bayshore Drive",Oak Harbor,WA,98277,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,48.288395,-122.64827,2018/10/31,46390,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,TACOMA PARKS,4702 S 19th St,HEADQUARTERS #1; North side of Metro Park headquarters,Tacoma,WA,98405,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2425041,-122.4995117,2018/10/31,46392,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,TACOMA PARKS,3427 Ruston Way,"RUSTON WAY #1; At Les Davis Fishing Pier
RUSTON WAY #2",Tacoma,WA,98407,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.283479,-122.482725,2018/10/31,46393,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,ISSAQUAH,1775 12th Ave NW,CITY HALL NW #1,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.5500374,-122.05793,2018/10/31,47409,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,FUTURE O FLIGHT,8415 Paine Field Blvd,FOF STATION #1; In SW corner of public parking adjacent to disabled parking,Mukilteo,WA,98275,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.9219246,-122.2893677,2018/10/31,47410,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,PACIFIC LUTH U,505 123rd St S,"PLU #1
PLU #3
PLU #4",Tacoma,WA,98444,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.144916,-122.438629,2018/10/31,48115,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,TACOMA PARKS,3873 S 66th St,STAR CENTER #1,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.1982689,-122.4892197,2018/10/31,48116,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,Alexis Hotel,1007 1st Ave,,Seattle,WA,98104,,206-624-4844,E,,Public,24 hours daily; guest use only; see valet for access,,,,,,1,,,,,GPS,47.60465,-122.336,2017/6/2,48799,2018-10-26 19:08:31 UTC,P,,,2012/7/15,,,,,J1772,US,,,,Public,,public,,
ELEC,PSE,355 110th Avenue NE,PSE BELLVUE #1; PSE FLEET AND GUESTS ONLY,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6133041,-122.1937714,2018/10/31,49066,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,Marriott Springhill Suites,1730 N Wenatchee Ave,,Wenatchee,WA,98801,,509-667-2775,E,,Public,24 hours daily; free for hotel guests; pay lot,,,,,,1,,,,,200-9,47.44851,-120.331437,2018/6/5,49068,2018-06-05 19:29:00 UTC,P,,,2012/4/1,,,,,J1772,US,,,,Public,,public,,
ELEC,KING COUNTY DOT,201 S Jackson St,"KSC STATION #1; Just to the right as you enter garage
KSC STATION #2; Near entrance on tt
KSC STATION #3
KSC STATION #4
KSC STATION #6; -
KSC STATION #7; -",Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.59878,-122.330837,2018/10/31,49230,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,TACOMA PARKS,Five Mile Dr,ZOO CHARGER #1; Next to the Elephant Barn,Tacoma,WA,98407,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.3038902,-122.5209427,2018/10/31,49409,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,PSE,2711 Pacific Ave SE,OLY #1; PSE FLEET AND GUESTS ONLY,Olympia,WA,98501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.0433044,-122.8629684,2018/10/31,49761,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,GROUPHEALTH PYP,1007 39th Ave,"GROUP HEALTH #1; Group Health Employees & Guests
GROUP HEALTH #2; GROUP HEALTH EMPLOYEES & GUESTS
GROUP HEALTH #3; West side of building",Puyallup,WA,98374,,888-758-4389,E,,Public,24 hours daily,,,,,1,5,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.155625,-122.280262,2018/10/31,49762,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,CARCHARGING,1200 Western Ave,"HARBR STEPS ERM; The station is located between stalls #14 &amp; #15. When you enter the garage off of Western Ave, the charging station will be directly ahead as you pull into the facility.&nbsp; ",Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6059837,-122.3387451,2018/10/31,49766,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SKAGIT COUNTY,1800 Continental Pl,"ADMIN BUILDING; Front parking lot of 1800 Continental Pl.
ADMIN STATION 2; Skagit County Commissioners Administration Building",Mt Vernon,WA,98273,,888-758-4389,E,,Public,24 hours daily,,,,,1,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,48.437184,-122.325104,2018/10/31,50210,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
